t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,-0.007084155234623723,-0.8682939765599645,-0.07100598478532534,-1.4168310469247447,3.0,0.0,0.0,-0.79,0.0,False,0.012446122026009167,0.011516526504041003,0.6223174827744786,0.18289189189189195,1.8289189189189194e-05,1.8289189189189194e-05,-0.0014169346957933558,0.0,0.0,-0.7972879917746392,-0.8682939765599645,0.0
1.0,0.0,0.0,0.06689043204191783,-0.8776198941818444,-0.12950250118491197,13.378086408383565,3.0,0.0,-0.07084803051900379,0.16,0.0,False,0.00962113383463841,0.06689043204191783,0.48106167065462335,0.10349970779853253,1.0349970779853254e-05,1.0349970779853254e-05,0.013378640253864944,0.0,-0.009325917621879842,-0.7481173929969325,-0.8067718636628406,0.009325917621879842
2.0,0.0,0.0,0.0661826655536421,-0.6053032602616476,-0.2028230732214978,13.23653311072842,3.0,0.0,-0.19935504043993235,0.19,0.0,False,0.008058128641660908,0.0661826655536421,0.4029094641431471,0.07525469588680311,7.525469588680311e-06,7.525469588680309e-06,0.013236931552239489,0.0,0.2723166339201968,-0.40248018704014976,-0.40594821982171525,0.2723166339201968
3.0,0.0,0.0,0.03190165034813021,-0.5823609058671569,-0.35995933873164787,6.380330069626042,3.0,0.0,-0.2157683358635779,0.09,0.0,False,0.007333731103056222,0.031901650348130216,0.3666888176485461,0.061701082387537146,6.170108238753715e-06,6.170108238753715e-06,0.0063804875379629596,0.0,0.02294235439449066,-0.22240156713550907,-0.36659257000357903,0.02294235439449066
4.0,0.0,0.0,0.026065115182347106,-1.140180174067544,-0.37014295155841914,5.213023036469421,3.0,0.0,-0.2862769149485633,0.24,0.0,False,0.006719754769209112,0.02606511518234711,0.3359895620622419,0.05427584335912398,5.427584335912399e-06,5.4275843359123984e-06,0.005213136212343852,0.0,-0.557819268200387,-0.7700372225091248,-0.8539032591189806,0.557819268200387
5.0,0.0,0.0,0.07829839784538638,-1.0290753523532266,-0.3962347840662331,15.659679569077277,3.0,0.0,-0.32170268051314205,0.07,0.0,False,0.00644531775641206,0.07829839784538638,0.3222674962904735,0.049911266793667725,4.991126679366772e-06,4.991126679366772e-06,0.015659992205294824,0.0,0.11110482171431735,-0.6328405682869935,-0.7073726718400846,0.11110482171431735
6.0,0.0,0.0,0.06817063821999585,-0.8493266696837924,-0.3156822733174499,13.634127643999168,3.0,0.0,-0.357176655752558,-0.02,0.0,False,0.0061456759798479985,0.06817063821999585,0.3072852505693889,0.04723896911451465,4.723896911451467e-06,4.723896911451466e-06,0.013634385267636042,0.0,0.1797486826694341,-0.5336443963663425,-0.4921500139312344,0.1797486826694341
7.0,0.0,0.0,0.04369870363610179,-1.187684137618048,-0.346095234908322,8.739740727220358,3.0,0.0,-0.3473528685999018,0.01,0.0,False,0.006039806434407159,0.04369870363610179,0.30199169764161454,0.04556176663690604,4.5561766636906065e-06,4.556176663690606e-06,0.008739900005705648,0.0,-0.3383574679342556,-0.8415889027097261,-0.8403312690181463,0.3383574679342556
8.0,0.0,0.0,0.07584370862744504,-1.1403521669022758,-0.3802375709339752,15.168741725489008,3.0,0.0,-0.41232967837208756,0.1,0.0,False,0.005837903424234828,0.07584370862744505,0.29189646993201646,0.044492694745204016,4.449269474520401e-06,4.449269474520402e-06,0.01516901168356599,0.0,0.04733197071577222,-0.7601145959683007,-0.7280224885301882,0.04733197071577222
9.0,0.0,0.0,0.07655893023423746,-1.026770800472638,-0.32196602542385655,15.311786046847493,3.0,0.0,-0.4292301788887163,0.07,0.0,False,0.005507428497671103,0.07655893023423746,0.27537263113480015,0.04380451768299382,4.380451768299385e-06,4.380451768299384e-06,0.015312054335833311,0.0,0.1135813664296379,-0.7048047750487814,-0.5975406215839216,0.1135813664296379
10.0,0.0,0.0,0.06509438752666422,-1.3314935723887038,-0.22833488194920454,13.018877505332844,3.0,0.0,-0.3747460964248358,0.05,0.0,False,0.005343392358684906,0.06509438752666422,0.2671707763474916,0.0433587192744284,4.335871927442841e-06,4.3358719274428405e-06,0.013019103297095847,0.0,-0.3047227719160659,-1.1031586904394992,-0.956747475963868,0.3047227719160659
11.0,0.0,0.0,0.0994107299477969,-0.4592709921895154,-0.16250577878940814,19.88214598955938,3.0,0.0,-0.37581281315962023,0.08,0.0,False,0.005494376891553506,0.09941072994779689,0.27472002775737886,0.04306874926707378,4.3068749267073785e-06,4.306874926707378e-06,0.01988248850774841,0.0,0.8722225801991884,-0.29676521340010725,-0.08345817902989516,0.8722225801991884
12.0,0.0,0.0,0.013551603953014484,-0.2314114639851224,-0.10403751908666474,2.7103207906028968,3.0,0.0,-0.3373648654317216,0.07,0.0,False,0.005314176050870367,0.013551603953014486,0.26570994189318975,0.042879635920764284,4.287963592076431e-06,4.28796359207643e-06,0.002710367277431052,0.0,0.22785952820439298,-0.12737394489845766,0.1059534014465992,0.22785952820439298
13.0,0.0,0.0,-0.008937796942748375,-0.5266573839174632,-0.1164986887250645,-1.787559388549675,3.0,0.0,-0.3237520472201525,0.0,0.0,False,0.004995478839485742,0.009071680324604791,0.2497750099098913,0.04275608559413131,4.2756085594131314e-06,4.275608559413132e-06,-0.0017875899600358514,0.0,-0.2952459199323408,-0.41015869519239867,-0.2029053366973107,0.2952459199323408
14.0,0.0,0.0,0.01790835852624158,-0.30001126721091753,-0.19343438093879484,3.5816717052483162,3.0,0.0,-0.3207913441386616,-0.09,0.0,False,0.005123985065485896,0.017908358526241577,0.2562003466117067,0.042675277071923805,4.26752770719238e-06,4.267527707192379e-06,0.0035817328445203627,0.0,0.22664611670654566,-0.1065768862721227,0.020780076927744084,0.22664611670654566
15.0,0.0,0.0,-0.0026486867513207026,-0.16825000214491634,0.0749813635312182,-0.5297373502641405,3.0,0.0,-0.3475699774342374,0.13,0.0,False,0.004996074012600522,0.00450816535909768,0.24980476535297244,0.04262238484319971,4.2622384843199725e-06,4.262238484319972e-06,-0.0005297463816933297,0.0,0.1317612650660012,-0.24323136567613454,0.17931997528932106,0.1317612650660012
