t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,-0.012427205351193434,0.7648791082033506,-0.0291857289809956,-2.4854410702386867,3.0,0.0,0.0,-0.94,0.0,False,0.013688638732021103,0.015054765233199662,0.6844444543062307,0.18289189189189195,1.8289189189189194e-05,1.8289189189189194e-05,-0.0024856228937210905,0.0,0.0,0.7940648371843462,0.7648791082033506,0.0
1.0,0.0,0.0,-0.08854942127996682,0.6859242940953105,-0.1072441408523616,-17.709884255993362,3.0,0.0,-0.12428341768742232,0.2,0.0,False,0.01096961007907304,0.08854942127996679,0.5484861807108411,0.10349970779853253,1.0349970779853254e-05,1.0349970779853254e-05,-0.017710617435543224,0.0,-0.07895481410804006,0.7931684349476721,0.8102077117827329,0.07895481410804006
2.0,0.0,0.0,-0.08575863020242214,0.026024446693221903,-0.3612998826043278,-17.151726040484427,3.0,0.0,-0.12066092879245813,0.13,0.0,False,0.009250621413945058,0.08575863020242214,0.4625345514607591,0.07525469588680311,7.525469588680311e-06,7.525469588680309e-06,-0.017152242335769893,0.0,-0.6598998474020886,0.38732432929754973,0.14668537548568003,0.6598998474020886
3.0,0.0,0.0,-0.029801989389545286,0.38446012073699515,-0.55443495694324,-5.960397877909057,3.0,0.0,-0.17169427662708783,0.29,0.0,False,0.008015053388253967,0.02980198938954528,0.40075514210004554,0.061701082387537146,6.170108238753715e-06,6.170108238753715e-06,-0.0059605449822016186,0.0,0.35843567404377324,0.9388950776802352,0.556154397364083,0.35843567404377324
4.0,0.0,0.0,-0.0719859910594595,0.2926498726599456,-0.5717374721305022,-14.3971982118919,3.0,0.0,-0.27200464127724416,0.22,0.0,False,0.00724928232225307,0.0719859910594595,0.3624660834172124,0.05427584335912398,5.427584335912399e-06,5.4275843359123984e-06,-0.014397510778225405,0.0,-0.09181024807704957,0.8643873447904478,0.5646545139371897,0.09181024807704957
5.0,0.0,0.0,-0.06988428905184697,0.6702380098885996,-0.5990177290154274,-13.976857810369394,3.0,0.0,-0.3354193253594739,0.08,0.0,False,0.0066796169649598605,0.06988428905184697,0.33398251518871513,0.049911266793667725,4.991126679366772e-06,4.991126679366772e-06,-0.013977136850048318,0.0,0.37758813722865403,1.269255738904027,1.0056573352480735,0.37758813722865403
6.0,0.0,0.0,-0.11204829637521702,1.1225423554625253,-0.4716470402933185,-22.409659275043403,3.0,0.0,-0.406210457925502,0.14,0.0,False,0.006213356111832191,0.11204829637521702,0.3106692731542969,0.04723896911451465,4.723896911451467e-06,4.723896911451466e-06,-0.022410082716724036,0.0,0.45230434557392574,1.5941893957558437,1.5287528133880273,0.45230434557392574
7.0,0.0,0.0,-0.15567294566121745,1.6147300682446493,-0.3410707929256391,-31.134589132243487,3.0,0.0,-0.45027141909362867,-0.02,0.0,False,0.006203215332073019,0.15567294566121745,0.31016217975089777,0.04556176663690604,4.5561766636906065e-06,4.556176663690606e-06,-0.031135156548411987,0.0,0.4921877127821239,1.9558008611702884,2.065001487338278,0.4921877127821239
8.0,0.0,0.0,-0.20449091262995375,1.800838334240574,-0.3569012493248383,-40.89818252599075,3.0,0.0,-0.4342225648217584,0.14,0.0,False,0.005832645383789626,0.20449091262995375,0.2916335667400344,0.044492694745204016,4.449269474520401e-06,4.449269474520402e-06,-0.04089891039089257,0.0,0.18610826599592478,2.1577395835654123,2.2350608990623324,0.18610826599592478
9.0,0.0,0.0,-0.2241626299379506,3.1330200838128057,-0.4264642929032805,-44.832525987590124,3.0,0.0,-0.43022454981365654,-0.01,0.0,False,0.005609055124439019,0.2241626299379506,0.2804539847317228,0.04380451768299382,4.380451768299385e-06,4.380451768299384e-06,-0.04483331153102001,0.0,1.3321817495722317,3.559484376716086,3.5632446336264625,1.3321817495722317
10.0,0.0,0.0,-0.35892244607021323,3.64791376176112,-0.3889847864396099,-71.78448921404265,3.0,0.0,-0.44083706181836496,-0.06,0.0,False,0.005587330934370041,0.35892244607021323,0.27936775801606945,0.0433587192744284,4.335871927442841e-06,4.3358719274428405e-06,-0.07178573420205098,0.0,0.5148936779483142,4.03689854820073,4.088750823579485,0.5148936779483142
11.0,0.0,0.0,-0.4117299767378227,3.2408621972899803,-0.4388222343201147,-82.34599534756454,3.0,0.0,-0.45628218897722866,0.09,0.0,False,0.0053133479120023525,0.41172997673782274,0.2656685397963625,0.04306874926707378,4.3068749267073785e-06,4.306874926707378e-06,-0.0823474139570655,0.0,-0.40705156447113966,3.679684431610095,3.697144386267209,0.40705156447113966
12.0,0.0,0.0,-0.37178395611545384,4.184187977979866,-0.31605289114327595,-74.35679122309077,3.0,0.0,-0.46947466909277713,0.01,0.0,False,0.005088610666179607,0.37178395611545384,0.2544316242978439,0.042879635920764284,4.287963592076431e-06,4.28796359207643e-06,-0.07435806657447638,0.0,0.9433257806898854,4.500240869123141,4.653662647072643,0.9433257806898854
13.0,0.0,0.0,-0.46762674915335173,4.519137195057895,-0.38021117893833967,-93.52534983067035,3.0,0.0,-0.4770570736679509,-0.12,0.0,False,0.005177850631539804,0.46762674915335184,0.2588936385001141,0.04275608559413131,4.2756085594131314e-06,4.275608559413132e-06,-0.09352694933497652,0.0,0.33494921707802927,4.899348373996235,4.996194268725846,0.33494921707802927
14.0,0.0,0.0,-0.5002014382357234,4.783116208586664,-0.37193424647291073,-100.04028764714467,3.0,0.0,-0.49217948300021613,-0.02,0.0,False,0.0055818470243907846,0.5002014382357234,0.2790935422538809,0.042675277071923805,4.26752770719238e-06,4.267527707192379e-06,-0.10004199533865452,0.0,0.2639790135287692,5.155050455059575,5.27529569158688,0.2639790135287692
15.0,0.0,0.0,-0.5245344262928239,4.627661248426816,-0.35823164023858717,-104.90688525856478,3.0,0.0,-0.48298391847417954,0.15,0.0,False,0.005317895570478201,0.5245344262928239,0.26589591183086775,0.04262238484319971,4.2622384843199725e-06,4.262238484319972e-06,-0.10490867380359602,0.0,-0.15545496015984828,4.985892888665403,5.110645166900995,0.15545496015984828
16.0,0.0,0.0,-0.5092677021098561,4.160754456897395,-0.4179603976725703,-101.8535404219712,3.0,0.0,-0.46233983888247837,0.06,0.0,False,0.0051932996885037715,0.5092677021098561,0.2596660902798834,0.04258774810914817,4.2587748109148164e-06,4.258774810914817e-06,-0.10185527549975124,0.0,-0.4669067915294205,4.578714854569966,4.6230942957798735,0.4669067915294205
17.0,0.0,0.0,-0.459605772943213,4.0992698114544615,-0.2661676760801935,-91.9211545886426,3.0,0.0,-0.46512421549482835,0.12,0.0,False,0.004926731883988955,0.459605772943213,0.24633764273261147,0.042565058879555154,4.256505887955516e-06,4.256505887955516e-06,-0.09192271963372392,0.0,-0.06148464544293386,4.365437487534655,4.56439402694929,0.06148464544293386
