t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,0.0037604136210726636,0.32927649498776657,0.013957872005576643,0.7520827242145327,3.0,0.0,0.0,-0.98,0.0,False,0.013511155500704319,0.011298916357586966,0.6755701304391717,0.18289189189189195,1.8289189189189194e-05,1.8289189189189194e-05,0.0007521377431411972,0.0,0.0,0.31531862298218993,0.32927649498776657,0.0
1.0,0.0,0.0,-0.033037965127769645,0.12813797182704503,-0.006750997997632017,-6.607593025553929,3.0,0.0,0.037607574956533885,0.26,0.0,False,0.01085145476615451,0.033037965127769645,0.5425783539197129,0.10349970779853253,1.0349970779853254e-05,1.0349970779853254e-05,-0.006607866576301642,0.0,-0.20113852316072153,0.13488896982467705,0.09053039687051115,0.20113852316072153
2.0,0.0,0.0,-0.01651463655963299,-0.09231038687380648,-0.023967549462700875,-3.3029273119265974,3.0,0.0,-0.001120253388614619,0.23,0.0,False,0.008544121342679139,0.01667926272880683,0.42720928206022313,0.07525469588680311,7.525469588680311e-06,7.525469588680309e-06,-0.0033030267354945443,0.0,-0.2204483587008515,-0.06834283741110561,-0.09119013348519187,0.2204483587008515
3.0,0.0,0.0,0.004008183573289139,-0.6289099983968621,-0.19858571712328527,0.8016367146578277,3.0,0.0,-0.03701460778904459,0.15,0.0,False,0.00780612787294015,0.007002416369962563,0.3903088018797026,0.061701082387537146,6.170108238753715e-06,6.170108238753715e-06,0.000801656499276945,0.0,-0.5365996115230557,-0.43032428127357686,-0.5918953906078175,0.5365996115230557
4.0,0.0,0.0,0.05186720779347352,-0.16457716733638456,-0.020988898066868045,10.373441558694704,3.0,0.0,-0.052227314594590686,0.03,0.0,False,0.007112809373023406,0.05186720779347352,0.35564239891980715,0.05427584335912398,5.427584335912399e-06,5.4275843359123984e-06,0.010373666768388015,0.0,0.46433283106047757,-0.1435882692695165,-0.11234985274179388,0.46433283106047757
5.0,0.0,0.0,0.01057306151730827,-0.3744554253883445,0.03911888801564903,2.114612303461654,3.0,0.0,-0.11022384477989851,0.1,0.0,False,0.006880922418010977,0.011026364436620523,0.3440478380783218,0.049911266793667725,4.991126679366772e-06,4.991126679366772e-06,0.0021146545204424817,0.0,-0.20987825805195992,-0.41357431340399353,-0.264231580608446,0.20987825805195992
6.0,0.0,0.0,0.029937379718356572,-0.1651143353273819,-0.06093440292128462,5.987475943671314,3.0,0.0,-0.058843913588830725,-0.05,0.0,False,0.006887660916116615,0.029937379718356576,0.3443846726358372,0.04723896911451465,4.723896911451467e-06,4.723896911451466e-06,0.005987589080013336,0.0,0.20934109006096258,-0.10417993240609728,-0.10627042173855117,0.20934109006096258
7.0,0.0,0.0,0.008220360298847566,-1.1235776369698882,-0.0932025971403725,1.644072059769513,3.0,0.0,-0.07507455714999957,0.06,0.0,False,0.006432381143576536,0.008870295449989787,0.32162052253206974,0.04556176663690604,4.5561766636906065e-06,4.556176663690606e-06,0.0016441020223640066,0.0,-0.9584633016425064,-1.0303750398295157,-1.0485030798198887,0.9584633016425064
8.0,0.0,0.0,0.10362313859402805,-1.3105675192267734,-0.06444763276656784,20.72462771880561,3.0,0.0,-0.0829088596682182,0.08,0.0,False,0.006207838940940928,0.10362313859402805,0.31039332806446157,0.044492694745204016,4.449269474520401e-06,4.449269474520402e-06,0.020724996554978472,0.0,-0.18698988225688518,-1.2461198864602054,-1.2276586595585552,0.18698988225688518
9.0,0.0,0.0,0.12169891341567451,-0.49426647620326236,0.03305364754247653,24.339782683134903,3.0,0.0,-0.08732319866623783,0.07,0.0,False,0.0060101542058907335,0.12169891341567451,0.30050902665406753,0.04380451768299382,4.380451768299385e-06,4.380451768299384e-06,0.024340209158243104,0.0,0.816301043023511,-0.5273201237457389,-0.40694327753702453,0.816301043023511
