t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,0.005781741609643417,-0.73436526421251,-0.013609589513582918,1.1563483219286834,3.0,0.0,0.0,-0.99,0.0,False,0.013367038869697,0.01199527185715441,0.6683641670999894,0.18289189189189195,1.8289189189189194e-05,1.8289189189189194e-05,0.0011564329150744563,0.0,0.0,-0.7207556746989271,-0.73436526421251,0.0
1.0,0.0,0.0,0.07602489358604968,-1.74006618635376,0.0171295970528228,15.204978717209935,3.0,0.0,0.05782270326474123,0.25,0.0,False,0.010596604164710834,0.07602489358604968,0.5298356919627152,0.10349970779853253,1.0349970779853254e-05,1.0349970779853254e-05,0.015205608195036578,0.0,-1.00570092214125,-1.757195783406583,-1.7978888896185012,1.00570092214125
2.0,0.0,0.0,0.17483628171071647,-1.7156302937002172,0.007900164724961033,34.967256342143294,3.0,0.0,0.025923014419344245,0.32,0.0,False,0.008475013650133645,0.1748362817107165,0.42375387142955656,0.07525469588680311,7.525469588680311e-06,7.525469588680309e-06,0.03496830891431898,0.0,0.024435892653542846,-1.7235304584251783,-1.7415533081195615,0.024435892653542846
3.0,0.0,0.0,0.1704619451020198,-1.7198515466733988,0.019584259467107665,34.092389020403964,3.0,0.0,0.008362417009453608,0.2,0.0,False,0.00757482841536577,0.17046194510201979,0.37874375764384927,0.061701082387537146,6.170108238753715e-06,6.170108238753715e-06,0.03409323043013387,0.0,-0.004221252973181544,-1.7394358061405064,-1.7282139636828524,0.004221252973181544
4.0,0.0,0.0,0.16627145748713537,-2.617074903422079,-0.15435912632048793,33.254291497427076,3.0,0.0,-0.010958254247425542,0.15,0.0,False,0.006745243624633704,0.16627145748713537,0.33726401175061704,0.05427584335912398,5.427584335912399e-06,5.4275843359123984e-06,0.033255013455395124,0.0,-0.8972233567486803,-2.4627157771015913,-2.6061166491746537,0.8972233567486803
5.0,0.0,0.0,0.25245890680690425,-2.6022943240727368,-0.08606839697338713,50.491781361380845,3.0,0.0,-0.05709184918413634,0.19,0.0,False,0.005895384231392592,0.25245890680690425,0.2947706828001058,0.049911266793667725,4.991126679366772e-06,4.991126679366772e-06,0.050492789399857775,0.0,0.014780579349342293,-2.5162259270993497,-2.5452024748886006,0.014780579349342293
6.0,0.0,0.0,0.2541185008756005,-2.43621885261553,-0.115242066927734,50.8237001751201,3.0,0.0,-0.09242283263377582,0.1,0.0,False,0.005617157284569933,0.25411850087560056,0.2808591909720939,0.04723896911451465,4.723896911451467e-06,4.723896911451466e-06,0.05082466051426466,0.0,0.1660754714572068,-2.320976785687796,-2.3437960199817542,0.1660754714572068
7.0,0.0,0.0,0.2322407903688796,-2.533618058831017,-0.09116159376561801,46.44815807377592,3.0,0.0,-0.06104929383666262,0.0,0.0,False,0.005362184984743151,0.23224079036887965,0.26811047079026223,0.04556176663690604,4.5561766636906065e-06,4.556176663690606e-06,0.04644900457397466,0.0,-0.09739920621548714,-2.442456465065399,-2.4725687649943544,0.09739920621548714
8.0,0.0,0.0,0.24591739539674973,-2.059030426349726,0.1324149042058565,49.183479079349944,3.0,0.0,-0.11375804242326208,0.18,0.0,False,0.005065434420811201,0.24591739539674973,0.25327284791469723,0.044492694745204016,4.449269474520401e-06,4.449269474520402e-06,0.049184354397663874,0.0,0.474587632481291,-2.1914453305555828,-1.945272383926464,0.474587632481291
9.0,0.0,0.0,0.20042432844777383,-1.7329032941117237,0.14574927176419183,40.08486568955477,3.0,0.0,-0.0743893972254909,0.12,0.0,False,0.004962769480751015,0.20042432844777383,0.24813956099616813,0.04380451768299382,4.380451768299385e-06,4.380451768299384e-06,0.040085568045761265,0.0,0.3261271322380024,-1.8786525658759157,-1.6585138968862327,0.3261271322380024
10.0,0.0,0.0,0.16908225598721555,-0.8308783941414792,-0.0425665825964216,33.81645119744311,3.0,0.0,-0.05474324441679194,0.04,0.0,False,0.004651642140823649,0.1690822559872155,0.23258311548741117,0.0433587192744284,4.335871927442841e-06,4.3358719274428405e-06,0.03381703769010588,0.0,0.9020248999702445,-0.7883118115450576,-0.7761351497246873,0.9020248999702445
11.0,0.0,0.0,0.07030465649314391,-0.8527231999998353,-0.24404465051153337,14.060931298628782,3.0,0.0,-0.042044078289210286,0.2,0.0,False,0.004512562966334935,0.07030465649314391,0.2256291200689615,0.04306874926707378,4.3068749267073785e-06,4.306874926707378e-06,0.014061173532275342,0.0,-0.02184480585835602,-0.6086785494883019,-0.810679121710625,0.02184480585835602
12.0,0.0,0.0,0.0700454758037075,-1.2524207556295053,-0.283853962810363,14.009095160741499,3.0,0.0,-0.12781668954192585,-0.04,0.0,False,0.004492147160956447,0.0700454758037075,0.2246083211559962,0.042879635920764284,4.287963592076431e-06,4.28796359207643e-06,0.014009335441671196,0.0,-0.39969755562967,-0.9685667928191423,-1.1246040660875793,0.39969755562967
