t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,0.013267434731511587,0.4048834506751039,-0.13473308930197392,2.6534869463023174,1.0,0.0,0.0,-0.69,0.0,False,0.009300630911955635,0.014065960990931681,0.4650499367549917,0.39548192771084345,3.954819277108434e-05,3.954819277108435e-05,0.0026539066921551983,0.0,0.0,0.5396165399770778,0.4048834506751039,0.0
1.0,0.0,0.0,-0.03237079981396295,0.14818598861143253,-0.17174095238240983,-6.474159962792591,1.0,0.0,0.13270058246843283,0.14,0.0,False,0.008603508294328042,0.03237079981396295,0.43018615658025516,0.24970892072370304,2.4970892072370302e-05,2.4970892072370302e-05,-0.006474806608844023,0.0,-0.2566974620636714,0.31992694099384233,0.015485406142999703,0.2566974620636714
2.0,0.0,0.0,-0.0062829959132658045,0.1509598827704458,-0.1844828798341499,-1.2565991826531608,1.0,0.0,0.08113503614805179,0.19,0.0,False,0.007948311599734111,0.008145090363670818,0.39742295465786176,0.1855657283607953,1.8556572836079535e-05,1.8556572836079532e-05,-0.0012566924536194055,0.0,0.0027738941590132737,0.3354427626045957,0.06982484662239402,0.0027738941590132737
3.0,0.0,0.0,-0.012301860373206847,1.8988911895237228,-0.17812630158734988,-2.4603720746413695,1.0,0.0,0.08535019993520984,0.15,0.0,False,0.00713657323342359,0.012441519635331945,0.3568340260379704,0.15033452654348473,1.5033452654348474e-05,1.503345265434847e-05,-0.0024605200239655642,0.0,1.747931306753277,2.077017491111073,1.813540989588513,1.747931306753277
4.0,0.0,0.0,-0.18503403153416526,3.246220370053632,0.08406529258245882,-37.00680630683305,1.0,0.0,0.027932032066603343,0.13,0.0,False,0.0068516348841681125,0.18503403153416526,0.34258615016569544,0.12861039341098898,1.28610393410989e-05,1.2861039341098898e-05,-0.037008710066315884,0.0,1.347329180529909,3.162155077471173,3.2182883379870284,1.347329180529909
5.0,0.0,0.0,-0.3185007605081384,3.5169570644928285,0.08066110603459241,-63.70015210162768,1.0,0.0,0.04843188768412245,0.29,0.0,False,0.006280922971574965,0.3185007605081384,0.31404973647707773,0.11424748706068398,1.1424748706068395e-05,1.1424748706068397e-05,-0.06370306310129141,0.0,0.2707366944391967,3.436295958458236,3.468525176808706,0.2707366944391967
6.0,0.0,0.0,-0.3469513975818186,3.9159917273057485,0.05285171527016137,-69.39027951636372,1.0,0.0,0.06103082541467473,0.06,0.0,False,0.006059488189328474,0.3469513975818186,0.30297756975770945,0.10430885206491432,1.0430885206491433e-05,1.0430885206491434e-05,-0.06939317469432477,0.0,0.39903466281292,3.863140012035587,3.854960901891074,0.39903466281292
7.0,0.0,0.0,-0.384432262750761,3.987543187711385,0.1638727790672933,-76.8864525501522,1.0,0.0,0.04726213816462274,0.08,0.0,False,0.005783402962117889,0.384432262750761,0.289172959215557,0.09721299660661761,9.721299660661762e-06,9.721299660661762e-06,-0.07688944226606859,0.0,0.07155146040563665,3.823670408644092,3.9402810495467624,0.07155146040563665
8.0,0.0,0.0,-0.3899367342163897,3.528047977683574,0.18017463528076202,-77.98734684327793,1.0,0.0,0.07148224073686946,0.12,0.0,False,0.005390470406168899,0.3899367342163897,0.2695260008094214,0.09203282049648383,9.20328204964838e-06,9.203282049648383e-06,-0.07799021777505313,0.0,-0.45949521002781113,3.347873342402812,3.4565657369467044,0.45949521002781113
9.0,0.0,0.0,-0.33990708494742355,3.410962318185767,0.287574849603182,-67.98141698948471,1.0,0.0,0.0879964106601635,0.21,0.0,False,0.005032884840082959,0.3399070849474235,0.25164646123995765,0.08818941343401722,8.818941343401728e-06,8.818941343401726e-06,-0.06798381506485167,0.0,-0.11708565949780692,3.1233874685825853,3.3229659075256035,0.11708565949780692
