t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,-0.004463061755361204,0.36151424651453196,-0.1342940099469868,-0.8926123510722408,1.0,0.0,0.0,-0.61,0.0,False,0.010038323353459918,0.008663731327846732,0.50193601755035,0.39548192771084345,3.954819277108434e-05,3.954819277108435e-05,-0.0008927535503093861,0.0,0.0,0.4958082564615187,0.36151424651453196,0.0
1.0,0.0,0.0,-0.04119164416073877,0.6969690198839413,-0.048919869454175396,-8.238328832147754,1.0,0.0,-0.04463944285494455,0.16,0.0,False,0.008655320024346854,0.04119164416073877,0.4327768077704517,0.24970892072370304,2.4970892072370302e-05,2.4970892072370302e-05,-0.008239151685280874,0.0,0.3354547733694094,0.7458888893381167,0.7416084627388859,0.3354547733694094
2.0,0.0,0.0,-0.0720356062329794,0.795620348091546,-0.07065452219576993,-14.407121246595882,1.0,0.0,-0.0504536246978868,0.11,0.0,False,0.007697860595148049,0.0720356062329794,0.38490017205294325,0.1855657283607953,1.8556572836079535e-05,1.8556572836079532e-05,-0.014408190613931166,0.0,0.0986513282076047,0.866274870287316,0.8460739727894329,0.0986513282076047
3.0,0.0,0.0,-0.08579863858890603,1.4434818241599983,-0.20165467212033994,-17.159727717781205,1.0,0.0,-0.023453879144545175,0.12,0.0,False,0.006978420805827943,0.08579863858890603,0.34892628577933643,0.15033452654348473,1.5033452654348474e-05,1.503345265434847e-05,-0.01716075958208554,0.0,0.6478614760684522,1.645136496280338,1.4669357033045434,0.6478614760684522
4.0,0.0,0.0,-0.15509550515315434,1.1768203744470878,-0.32500439133420905,-31.019101030630868,1.0,0.0,-0.06243053028606542,0.16,0.0,False,0.006162746862116085,0.15509550515315432,0.3081413060722964,0.12861039341098898,1.28610393410989e-05,1.2861039341098898e-05,-0.031020696761622796,0.0,-0.2666614497129105,1.5018247657812969,1.2392509047331532,0.2666614497129105
5.0,0.0,0.0,-0.13301710622346002,1.4881656995502521,-0.3875554179726798,-26.603421244692004,1.0,0.0,-0.10757296184121351,0.09,0.0,False,0.006019261455702332,0.13301710622346005,0.30096651121259294,0.11424748706068398,1.1424748706068395e-05,1.1424748706068397e-05,-0.026604636980412287,0.0,0.31134532510316437,1.8757211175229318,1.5957386613914657,0.31134532510316437
6.0,0.0,0.0,-0.16194537546017188,1.1100600074338216,-0.3028582540992486,-32.389075092034375,1.0,0.0,-0.15342667213812225,-0.01,0.0,False,0.005474812653993651,0.16194537546017188,0.2737434880567986,0.10430885206491432,1.0430885206491433e-05,1.0430885206491434e-05,-0.032390426464835274,0.0,-0.3781056921164305,1.4129182615330702,1.263486679571944,0.3781056921164305
7.0,0.0,0.0,-0.12709809177818415,2.174956094330395,-0.32478587018791655,-25.41961835563683,1.0,0.0,-0.1313725167325235,0.18,0.0,False,0.005090983276813929,0.12709809177818415,0.25455163838939654,0.09721299660661761,9.721299660661762e-06,9.721299660661762e-06,-0.025420606792937103,0.0,1.0648960868965733,2.4997419645183117,2.3063286110629186,1.0648960868965733
8.0,0.0,0.0,-0.234666434578231,1.9901918188551047,-0.268711392939338,-46.9332869156462,1.0,0.0,-0.16098268827984305,0.16,0.0,False,0.004789137929465525,0.23466643457823103,0.23945910026263317,0.09203282049648383,9.20328204964838e-06,9.203282049648383e-06,-0.04693501466085327,0.0,-0.18476427547529028,2.2589032117944425,2.1511745071349475,0.18476427547529028
9.0,0.0,0.0,-0.21578100034465222,1.9846570442695937,-0.21151947616208183,-43.156200068930445,1.0,0.0,-0.17181623652116504,0.01,0.0,False,0.004757019053635373,0.21578100034465222,0.23785305027536882,0.08818941343401722,8.818941343401728e-06,8.818941343401726e-06,-0.04315772242349291,0.0,-0.005534774585510993,2.1961765204316754,2.1564732807907587,0.005534774585510993
