t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,-0.011992492448519234,-0.5011174939638874,0.006381493710093781,-2.398498489703847,3.0,0.0,0.0,-1.0,0.0,False,0.013704246216496763,0.015033250778898716,0.6852248428024256,0.18289189189189195,1.8289189189189194e-05,1.8289189189189194e-05,-0.0023986739528653596,0.0,0.0,-0.5074989876739812,-0.5011174939638874,0.0
1.0,0.0,0.0,0.04272255808375983,-0.49843646395117713,-0.02083346055346879,8.544511616751967,3.0,0.0,-0.11993589113335433,0.29,0.0,False,0.010055891136526255,0.04272255808375983,0.5027997607352841,0.10349970779853253,1.0349970779853254e-05,1.0349970779853254e-05,0.00854486535487303,0.0,0.0026810300127102504,-0.47760300339770834,-0.3785005728178228,0.0026810300127102504
2.0,0.0,0.0,0.04354977378674589,-0.5163867136517427,0.005575684547490096,8.709954757349179,3.0,0.0,-0.07386980426489881,0.24,0.0,False,0.008312291499266074,0.04354977378674589,0.4156177026581482,0.07525469588680311,7.525469588680311e-06,7.525469588680309e-06,0.008710216941374695,0.0,-0.01795024970056558,-0.5219623981992328,-0.4425169093868439,0.01795024970056558
3.0,0.0,0.0,0.048234411132971895,-0.2666636157309543,0.07444102807430829,9.646882226594379,3.0,0.0,-0.06292233945880726,0.18,0.0,False,0.007027090871949976,0.048234411132971895,0.351356711493063,0.061701082387537146,6.170108238753715e-06,6.170108238753715e-06,0.00964712031435537,0.0,0.2497230979207884,-0.3411046438052626,-0.20374127627214705,0.2497230979207884
4.0,0.0,0.0,0.02370743251416588,-0.5648050114656293,0.015008544594466641,4.741486502833176,3.0,0.0,-0.03402772174514761,0.29,0.0,False,0.005852690191961074,0.023707432514165877,0.2926360978965341,0.05427584335912398,5.427584335912399e-06,5.4275843359123984e-06,0.004741589441545954,0.0,-0.298141395734675,-0.579813556060096,-0.5307772897204818,0.298141395734675
5.0,0.0,0.0,0.052671456204143874,-0.4068733599718375,-0.0332750120280247,10.534291240828775,3.0,0.0,-0.02958285688482757,-0.01,0.0,False,0.005821074660452077,0.052671456204143874,0.29105518570865585,0.049911266793667725,4.991126679366772e-06,4.991126679366772e-06,0.01053450155170733,0.0,0.15793165149379185,-0.3735983479438128,-0.3772905030870099,0.15793165149379185
6.0,0.0,0.0,0.03358409429972598,-0.49231039809153926,-0.14895973418251612,6.716818859945197,3.0,0.0,-0.0380773049286753,-0.1,0.0,False,0.005882794618278173,0.03358409429972598,0.29414112039967505,0.04723896911451465,4.723896911451467e-06,4.723896911451466e-06,0.006716945777585114,0.0,-0.08543703811970177,-0.34335066390902313,-0.454233093162864,0.08543703811970177
7.0,0.0,0.0,0.03436245009444688,-0.3675823067389872,-0.34825783520030806,6.872490018889375,3.0,0.0,-0.07102448458461114,0.17,0.0,False,0.005863656716946714,0.03436245009444688,0.2931841716401306,0.04556176663690604,4.5561766636906065e-06,4.556176663690606e-06,0.0068726152674333015,0.0,0.12472809135255208,-0.01932447153867911,-0.29655782215437604,0.12472809135255208
8.0,0.0,0.0,0.012814719355384736,-0.947097385474867,-0.39139559989554956,2.562943871076947,3.0,0.0,-0.1486780690774091,0.26,0.0,False,0.005862650726268293,0.012866327305360496,0.29313384053906055,0.044492694745204016,4.449269474520401e-06,4.449269474520402e-06,0.002562989483785725,0.0,-0.5795150787358798,-0.5557017855793174,-0.7984193163974579,0.5795150787358798
9.0,0.0,0.0,0.06793645889394032,0.12723854020099334,-0.322351975958283,13.587291778788064,3.0,0.0,-0.2394322623781572,0.15,0.0,False,0.005231940001361737,0.06793645889394032,0.26159814598112835,0.04380451768299382,4.380451768299385e-06,4.380451768299384e-06,0.01358752985165038,0.0,1.0743359256758604,0.44959051615927637,0.3666708025791505,1.0743359256758604
10.0,0.0,0.0,-0.04181407330429116,0.4658653442825454,-0.2532944355027949,-8.362814660858232,3.0,0.0,-0.26771791691638985,-0.08,0.0,False,0.005509997110285974,0.04181407330429116,0.27550105004638825,0.0433587192744284,4.335871927442841e-06,4.3358719274428405e-06,-0.008362959700602648,0.0,0.33862680408155205,0.7191597797853403,0.7335832611989352,0.33862680408155205
11.0,0.0,0.0,-0.08007143617521757,0.21864305089724367,-0.2940838236719359,-16.014287235043515,3.0,0.0,-0.29091125786524885,0.07,0.0,False,0.0055960471966973405,0.08007143617521757,0.279803564908635,0.04306874926707378,4.3068749267073785e-06,4.306874926707378e-06,-0.016014563119983963,0.0,-0.24722229338530172,0.5127268745691795,0.5095543087624925,0.24722229338530172
12.0,0.0,0.0,-0.05736924628220288,0.6567772842995883,-0.28246962039050705,-11.473849256440575,3.0,0.0,-0.33486626035267086,-0.02,0.0,False,0.005461118240263594,0.057369246282202885,0.273057082866989,0.042879635920764284,4.287963592076431e-06,4.28796359207643e-06,-0.011474046053388197,0.0,0.4381342334023446,0.9392469046900953,0.9916435446522591,0.4381342334023446
13.0,0.0,0.0,-0.09804701394999285,1.1106050543259018,-0.19518171155943,-19.60940278999857,3.0,0.0,-0.35506171178675267,0.07,0.0,False,0.005267557305092728,0.09804701394999285,0.26337899135529147,0.04275608559413131,4.2756085594131314e-06,4.275608559413132e-06,-0.01960973815708632,0.0,0.4538277700263136,1.305786765885332,1.4656667661126546,0.4538277700263136
14.0,0.0,0.0,-0.13827946971208704,0.8263198123463403,-0.10519119898957709,-27.65589394241741,3.0,0.0,-0.32371381573294333,0.06,0.0,False,0.005150642356145227,0.13827946971208704,0.2575332168327095,0.042675277071923805,4.26752770719238e-06,4.267527707192379e-06,-0.02765636602957743,0.0,-0.2842852419795615,0.9315110113359174,1.1500336280792838,0.2842852419795615
15.0,0.0,0.0,-0.11208784951061719,0.8722581654490744,-0.11878226926159138,-22.41756990212344,3.0,0.0,-0.2722191483683851,-0.05,0.0,False,0.00559153193771501,0.11208784951061719,0.2795777885078811,0.04262238484319971,4.2622384843199725e-06,4.262238484319972e-06,-0.022417952096611075,0.0,0.045938353102734086,0.9910404347106658,1.1444773138174595,0.045938353102734086
16.0,0.0,0.0,-0.11496402573052937,1.5442768631208006,-0.28360405741320976,-22.992805146105873,3.0,0.0,-0.2945825700171216,0.04,0.0,False,0.0054887226527694346,0.11496402573052937,0.2744373014001606,0.04258774810914817,4.2587748109148164e-06,4.258774810914817e-06,-0.02299319682915532,0.0,0.6720186976717262,1.8278809205340103,1.8388594331379222,0.6720186976717262
17.0,0.0,0.0,-0.1904835860369594,1.610603278258586,-0.460443614926916,-38.096717207391876,3.0,0.0,-0.2774065721510654,0.18,0.0,False,0.005542941165775052,0.1904835860369594,0.2771482379668381,0.042565058879555154,4.256505887955516e-06,4.256505887955516e-06,-0.038097365840235396,0.0,0.06632641513778537,2.071046893185502,1.8880098504096514,0.06632641513778537
