t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,-0.0011808053221965384,0.015561397155726403,-0.03476269695218295,-0.23616106443930768,1.0,0.0,0.0,-0.82,0.0,False,0.009735560303192557,0.007758052391738271,0.48679726635040815,0.39548192771084345,3.954819277108434e-05,3.954819277108435e-05,-0.00023619842193509208,0.0,0.0,0.050324094107909355,0.015561397155726403,0.0
1.0,0.0,0.0,-0.01131740956698052,0.8112549221722718,-0.03032708437409883,-2.263481913396104,1.0,0.0,-0.01181038815779075,0.11,0.0,False,0.008655462992247344,0.012157055491684771,0.4327839563439779,0.24970892072370304,2.4970892072370302e-05,2.4970892072370302e-05,-0.002263707992400979,0.0,0.7956935250165454,0.8415820065463706,0.8230653103300626,0.7956935250165454
2.0,0.0,0.0,-0.07728995647102341,0.43380161997073735,0.17890454873849695,-15.457991294204682,1.0,0.0,-0.09762682880472061,0.3,0.0,False,0.007945746493066381,0.07728995647102342,0.39729469694449593,0.1855657283607953,1.8556572836079535e-05,1.8556572836079532e-05,-0.015459138662278857,0.0,-0.37745330220153445,0.25489707123224037,0.5314284487754579,0.37745330220153445
3.0,0.0,0.0,-0.03690017617525358,0.22334764238851826,0.2702296639483584,-7.380035235050717,1.0,0.0,0.03828364562670039,0.17,0.0,False,0.007338472698194602,0.03690017617525358,0.36692915103882323,0.15033452654348473,1.5033452654348474e-05,1.503345265434847e-05,-0.007380479018020296,0.0,-0.2104539775822191,-0.04688202155984014,0.18506399676181787,0.2104539775822191
4.0,0.0,0.0,-0.014699491016179081,0.563047425468461,0.24712453634412912,-2.939898203235816,1.0,0.0,0.06477212136562838,0.22,0.0,False,0.00670569587755128,0.014759415680148893,0.3352891059884885,0.12861039341098898,1.28610393410989e-05,1.2861039341098898e-05,-0.002940049441876529,0.0,0.33969978307994275,0.31592288912433186,0.4982753041028326,0.33969978307994275
5.0,0.0,0.0,-0.04656183384383783,0.09722432762950256,0.3278590313988199,-9.312366768767566,1.0,0.0,0.07634327969011498,0.15,0.0,False,0.006087010361369047,0.04656183384383783,0.3043539951966398,0.11424748706068398,1.1424748706068395e-05,1.1424748706068397e-05,-0.009312792329706401,0.0,-0.4658230978389584,-0.23063470376931733,0.02088104793938758,0.4658230978389584
6.0,0.0,0.0,-0.0003232042767238215,0.5581993260729811,0.29786975005719385,-0.0646408553447643,1.0,0.0,0.09740248916753508,0.02,0.0,False,0.005851948078213034,0.0047199657017811545,0.2926004559605836,0.10430885206491432,1.0430885206491433e-05,1.0430885206491434e-05,-6.4643552361999e-05,0.0,0.4609749984434785,0.2603295760157872,0.460796836905446,0.4609749984434785
7.0,0.0,0.0,-0.043390710753571274,1.4291487415405908,0.31411833238437614,-8.678142150714255,1.0,0.0,0.09399211629692891,0.1,0.0,False,0.005709431930163092,0.043390710753571274,0.2854743716630888,0.09721299660661761,9.721299660661762e-06,9.721299660661762e-06,-0.0086784795987152,0.0,0.8709494154676097,1.1150304091562147,1.335156625243662,0.8709494154676097
8.0,0.0,0.0,-0.12886916911939617,1.524783006587722,0.25802229653696657,-25.773833823879233,1.0,0.0,0.12427112783218218,0.14,0.0,False,0.005446223961336518,0.12886916911939617,0.272313704223587,0.09203282049648383,9.20328204964838e-06,9.203282049648383e-06,-0.02577478263059582,0.0,0.09563426504713113,1.2667607100507554,1.4005118787555397,0.09563426504713113
9.0,0.0,0.0,-0.13777526231714407,1.7306358900040986,0.3448985892695578,-27.55505246342881,1.0,0.0,0.1403977493810838,0.15,0.0,False,0.005215697451354251,0.13777526231714407,0.260787172414207,0.08818941343401722,8.818941343401728e-06,8.818941343401726e-06,-0.02755602448042219,0.0,0.20585288341637664,1.3857373007345408,1.5902381406230148,0.20585288341637664
10.0,0.0,0.0,-0.1584100786225822,1.7578061525741313,0.3001442707448139,-31.682015724516436,1.0,0.0,0.14696963181843475,0.15,0.0,False,0.005039373451983099,0.1584100786225822,0.25197082197820514,0.08530342395407306,8.530342395407304e-06,8.530342395407304e-06,-0.03168309674906255,0.0,0.027170262570032744,1.4576618818293174,1.6108365207556965,0.027170262570032744
11.0,0.0,0.0,-0.15737356955037535,2.2020664436319555,0.43137133573293873,-31.474713910075067,1.0,0.0,0.14646753916780053,0.21,0.0,False,0.0048449236409354385,0.15737356955037535,0.24224819551919144,0.08311678650488098,8.311678650488098e-06,8.311678650488098e-06,-0.03147576033220807,0.0,0.44426029105782416,1.7706951078990167,2.055598904464155,0.44426029105782416
12.0,0.0,0.0,-0.19768408784543542,1.5863987721901944,0.5080195184139794,-39.536817569087084,1.0,0.0,0.1840050551434697,0.29,0.0,False,0.004770475276724561,0.19768408784543542,0.23852570658175853,0.08144872021105272,8.144872021105273e-06,8.144872021105272e-06,-0.03953810564787274,0.0,-0.615667671441761,1.0783792537762151,1.4023937170467247,0.615667671441761
13.0,0.0,0.0,-0.1338665653608359,1.3827620926117263,0.5552360604652159,-26.77331307216718,1.0,0.0,0.22514505959779552,0.19,0.0,False,0.004490056347299204,0.1338665653608359,0.22450461719569725,0.0801696280765907,8.016962807659075e-06,8.016962807659074e-06,-0.026774171627904707,0.0,-0.2036366795784681,0.8275260321465104,1.1576170330139308,0.2036366795784681
14.0,0.0,0.0,-0.10940205157650512,1.8125253263790966,0.6146022373489253,-21.880410315301024,1.0,0.0,0.24767945841805172,0.29,0.0,False,0.004340549019884634,0.10940205157650514,0.21702916952393994,0.07918490036140627,7.918490036140629e-06,7.918490036140629e-06,-0.021881103349057508,0.0,0.42976323376737025,1.1979230890301713,1.5648458679610449,0.42976323376737025
15.0,0.0,0.0,-0.14895801581016202,1.4433771032983256,0.5337776107954358,-29.791603162032402,1.0,0.0,0.28869826189390846,0.23,0.0,False,0.004280266012717021,0.14895801581016202,0.21401497902385302,0.07842447161267904,7.842447161267904e-06,7.842447161267904e-06,-0.029792537710997852,0.0,-0.369148223080771,0.9095994925028897,1.1546788414044171,0.369148223080771
16.0,0.0,0.0,-0.1112624336413987,1.7316279831850934,0.5671111533222537,-22.25248672827974,1.0,0.0,0.322886758509064,0.05,0.0,False,0.004245532714889034,0.1112624336413987,0.21227828801798104,0.07783586373121831,7.78358637312183e-06,7.783586373121831e-06,-0.022253179539497056,0.0,0.2882508798867678,1.1645168298628397,1.4087412246760294,0.2882508798867678
17.0,0.0,0.0,-0.14191487620217952,1.791669946800267,0.4760993973444055,-28.382975240435904,1.0,0.0,0.3307094658462217,-0.21,0.0,False,0.00435480392348229,0.1419148762021795,0.21774188103513045,0.07737942031791788,7.73794203179179e-06,7.737942031791787e-06,-0.028383853736906533,0.0,0.060041963615173666,1.3155705494558616,1.4609604809540453,0.060041963615173666
18.0,0.0,0.0,-0.14741031916104555,2.2751846557643756,0.503788880456432,-29.48206383220911,1.0,0.0,0.31242431470902404,0.03,0.0,False,0.004325114796036996,0.14741031916104552,0.21625740551090425,0.07702496386752834,7.702496386752833e-06,7.702496386752835e-06,-0.029482972167173216,0.0,0.48351470896410853,1.7713957753079437,1.9627603410553516,0.48351470896410853
19.0,0.0,0.0,-0.1968022921113349,2.0136292937451037,0.4224304677173215,-39.36045842226698,1.0,0.0,0.31750998381727696,0.0,0.0,False,0.004273490643294151,0.19680229211133493,0.21367617210400122,0.07674940373398333,7.674940373398337e-06,7.674940373398335e-06,-0.03936166676967884,0.0,-0.2615553620192719,1.591198826027782,1.6961193099278267,0.2615553620192719
20.0,0.0,0.0,-0.16967028383896257,2.4555277295841917,0.49594601550563766,-33.93405676779251,1.0,0.0,0.30708621235816097,0.08,0.0,False,0.00418982294803928,0.16967028383896257,0.20949275074237006,0.07653499567330325,7.653499567330326e-06,7.653499567330328e-06,-0.03393509561699684,0.0,0.44189843583908806,1.959581714078554,2.148441517226031,0.44189843583908806
21.0,0.0,0.0,-0.2139273099650082,2.007328967967969,0.3367889373926985,-42.78546199300164,1.0,0.0,0.31686152678328017,0.03,0.0,False,0.0041055555716204084,0.21392730996500822,0.20527934624754823,0.07636805789007794,7.636805789007794e-06,7.636805789007795e-06,-0.042786768960075924,0.0,-0.44819876161622263,1.6705400305752707,1.690467441184689,0.44819876161622263
22.0,0.0,0.0,-0.16910664826104982,2.2200343999140157,0.21631066491658313,-33.82132965220996,1.0,0.0,0.3161729438681508,-0.06,0.0,False,0.004354433193356251,0.16910664826104982,0.2177233195344863,0.07623801307922962,7.623801307922961e-06,7.623801307922962e-06,-0.033822361032735886,0.0,0.21270543194604663,2.0037237349974326,1.9038614560458649,0.21270543194604663
23.0,0.0,0.0,-0.19408397867674865,2.239649725673564,0.09867682216903308,-38.81679573534973,1.0,0.0,0.31619802358316074,0.11,0.0,False,0.004325466037742725,0.19408397867674865,0.2162749485199748,0.07613666709092755,7.613666709092755e-06,7.613666709092754e-06,-0.038817977878931036,0.0,0.019615325759548163,2.140972903504531,1.9234517020904032,0.019615325759548163
