t,mean_abs_delta_real,mean_abs_delta_planning,mean_action,price,v_true,total_demand,mean_k,xs_k_std,mean_belief,mean_correctness,mean_salience,regime_post,xs_action_std,xs_action_mean_abs,xs_belief_std,xs_sigma_mean,xs_rho_mean,xs_rho_max,mean_myopic_term,mean_hedging_term,ret,mispricing_true,mispricing_belief,vol_proxy
0.0,0.0,0.0,0.0049735300532521695,-0.2866037633818097,0.00538665875525471,0.994706010650434,1.0,0.0,0.0,-1.0,0.0,False,0.009423602741831984,0.008474544172436744,0.4711987714144909,0.39548192771084345,3.954819277108434e-05,3.954819277108435e-05,0.000994863359727801,0.0,0.0,-0.29199042213706444,-0.2866037633818097,0.0
1.0,0.0,0.0,0.04036194923671108,-0.288754377817152,0.10478809156306985,8.072389847342217,1.0,0.0,0.049745135238786625,0.07,0.0,False,0.008936680880506549,0.04036194923671108,0.446845201870015,0.24970892072370304,2.4970892072370302e-05,2.4970892072370302e-05,0.008073196126311289,0.0,-0.002150614435342313,-0.39354246938022186,-0.3384995130559386,0.002150614435342313
2.0,0.0,0.0,0.03679156604401002,-0.043121989131187866,0.055851699427036175,7.358313208802005,1.0,0.0,0.11706612267921221,0.22,0.0,False,0.0077545999158927315,0.03679156604401002,0.3877371907345443,0.1855657283607953,1.8556572836079535e-05,1.8556572836079532e-05,0.0073588593789669955,0.0,0.24563238868596415,-0.09897368855822404,-0.16018811181040007,0.24563238868596415
3.0,0.0,0.0,0.014461647086554343,-0.032583094306748266,0.021741187510925422,2.8923294173108687,1.0,0.0,0.07919541889170059,0.12,0.0,False,0.006777472382924136,0.014534904144828222,0.33887871358671595,0.15033452654348473,1.5033452654348474e-05,1.503345265434847e-05,0.00289250334148561,0.0,0.0105388948244396,-0.05432428181767369,-0.11177851319844886,0.0105388948244396
4.0,0.0,0.0,0.014166022135967246,-0.21239937307627713,0.1365726936287315,2.8332044271934493,1.0,0.0,0.10150535215869444,0.04,0.0,False,0.006663602001589106,0.014254679982122846,0.3331843851218301,0.12861039341098898,1.28610393410989e-05,1.2861039341098898e-05,0.0028333501771333485,0.0,-0.17981627876952885,-0.34897206670500863,-0.3139047252349716,0.17981627876952885
5.0,0.0,0.0,0.034640655187012925,-0.35708830259646923,0.2146588208590553,6.928131037402585,1.0,0.0,0.10908623654132392,0.09,0.0,False,0.006049798250466884,0.034640655187012925,0.3024933683945809,0.11424748706068398,1.1424748706068395e-05,1.1424748706068397e-05,0.006928447642409868,0.0,-0.1446889295201921,-0.5717471234555245,-0.46617453913779316,0.1446889295201921
6.0,0.0,0.0,0.04904215715836231,-0.7186211016111422,0.05035878405989763,9.808431431672462,1.0,0.0,0.13402696683287815,0.13,0.0,False,0.00553769466466277,0.04904215715836231,0.27688762138600626,0.10430885206491432,1.0430885206491433e-05,1.0430885206491434e-05,0.009808840669893022,0.0,-0.361532799014673,-0.7689798856710399,-0.8526480684440204,0.361532799014673
7.0,0.0,0.0,0.0856778613891992,-0.11366211584716857,-0.0921251263891675,17.135572277839838,1.0,0.0,0.13335884664273367,0.05,0.0,False,0.005391953999498413,0.0856778613891992,0.2696003208149499,0.09721299660661761,9.721299660661762e-06,9.721299660661762e-06,0.01713623859149428,0.0,0.6049589857639737,-0.02153698945800106,-0.24702096248990224,0.6049589857639737
8.0,0.0,0.0,0.02319313574260281,0.14392055819270289,-0.009698619032597,4.638627148520562,1.0,0.0,0.1381991572890918,0.13,0.0,False,0.005125511380812701,0.023193135742602802,0.2562779276169794,0.09203282049648383,9.20328204964838e-06,9.203282049648383e-06,0.004638797909324885,0.0,0.25758267403987145,0.15361917722529989,0.00572140090361109,0.25758267403987145
9.0,0.0,0.0,0.0004456345349759943,0.39428449007291677,0.3077699129158959,0.08912690699519886,1.0,0.0,0.11827991422735223,0.22,0.0,False,0.0048807713689053445,0.003973041212729539,0.24404072060708787,0.08818941343401722,8.818941343401728e-06,8.818941343401726e-06,8.913005098733178e-05,0.0,0.2503639318802139,0.08651457715702088,0.27600457584556454,0.2503639318802139
10.0,0.0,0.0,-0.025032572140928508,-0.6138620420065227,0.18618669350171274,-5.006514428185701,1.0,0.0,0.14837710004370405,0.09,0.0,False,0.004648518395534626,0.025032572140928508,0.23242790244940856,0.08530342395407306,8.530342395407304e-06,8.530342395407304e-06,-0.005006685255857601,0.0,-1.0081465320794396,-0.8000487355082355,-0.7622391420502268,1.0081465320794396
11.0,0.0,0.0,0.07362561587228916,-1.0837502424210337,0.1554107452888604,14.725123174457833,1.0,0.0,0.14394809184306184,0.02,0.0,False,0.004529888349913802,0.07362561587228916,0.22649630004450444,0.08311678650488098,8.311678650488098e-06,8.311678650488098e-06,0.014725612732356437,0.0,-0.46988820041451096,-1.2391609877098941,-1.2276983342640955,0.46988820041451096
12.0,0.0,0.0,0.12362097316707668,-1.2609670146463712,0.2711888828762944,24.724194633415337,1.0,0.0,0.1224247143393473,0.16,0.0,False,0.0043630982379402284,0.12362097316707668,0.21815668874084956,0.08144872021105272,8.144872021105273e-06,8.144872021105272e-06,0.02472500012845914,0.0,-0.1772167722253375,-1.5321558975226655,-1.3833917289857185,0.1772167722253375
13.0,0.0,0.0,0.14333439930888317,-1.6886654535846781,0.28928665004153764,28.666879861776632,1.0,0.0,0.15250983310001162,0.12,0.0,False,0.004379369057504664,0.14333439930888317,0.21897020833717593,0.0801696280765907,8.016962807659075e-06,8.016962807659074e-06,0.028667799139645456,0.0,-0.42769843893830695,-1.9779521036262158,-1.8411752866846898,0.42769843893830695
14.0,0.0,0.0,0.1866197837794018,-2.333673874597821,0.17468270989103118,37.32395675588036,1.0,0.0,0.17243443376987552,0.07,0.0,False,0.004197734680313997,0.18661978377940183,0.20988839600171183,0.07918490036140627,7.918490036140629e-06,7.918490036140629e-06,0.037325138944037925,0.0,-0.6450084210131428,-2.508356584488852,-2.5061083083676965,0.6450084210131428
15.0,0.0,0.0,0.2539654399513126,-2.108429901095028,0.15809901104901056,50.79308799026252,1.0,0.0,0.17760627155425926,-0.03,0.0,False,0.004169422248632468,0.2539654399513126,0.20847274735530721,0.07842447161267904,7.842447161267904e-06,7.842447161267904e-06,0.05079468134620162,0.0,0.2252439735027929,-2.2665289121440386,-2.2860361726492875,0.2252439735027929
